Which would be worst : mending them himself , which would involve finding , or more likely re-buying , the required materials , having them repaired at a shop , which meant remembering to ask someone where such a shop could be found , remembering to take the trousers to it and remembering to fetch and pay for them , or asking Miss Cutler to do them ?	25	0
Saying " Without breaking the bank " had obviously given her more pleasure than anything since some GIs had been billeted on her in the war .	20	0
Zaphod Beeblebrox was now the ex-President of the Galaxy , and though every police force in the Galaxy was currently pursuing both him and this ship he had stolen , the Vogon was not interested .	28	0
If the robot[ ]moved around and interacted causally with the world , wouldn t that be enough to guarantee that it understood Chinese ? "	6	1
Colin Ross has insured with us .	3	0
He looked a lot like something a farmer would use to scare birds with , and there was no doubt but that to go into the pub in his present condition would excite comments of a raucous kind , and worse still , there would doubtless be several people in there at the moment whom he knew , all of whom would be bound to bombard him with questions which , at the moment , he felt ill-equipped to deal with .	65	1
She highly approved his forbearance , and they had leisure for a full discussion of it , and for all the commendation which they civilly bestowed on each other , as Wickham and another officer walked back with them to Longbourn , and during the walk he particularly attended to her .	25	0
And that was their gratitude to me for having brought them and their wretched old boat all the way up from Kingston , and for having superintended and managed everything for them , and taken care of them , and slaved for them .	26	1
It was then that he noticed that the feathery leaves were closing , and the headless stem was slowly unwinding itself from its supports .	19	0
Since Serge and his bride have commandeered the typewriters ribbons for their headgear , the pages are all blank — but this doesn t seem to worry anyone : they re hammered and handed out , transferred , typeset , printed and pored over nonetheless .	38	0
And we all know that Wickham has every charm of person and address that can captivate a woman . '	15	0
Oh , what terror he had felt in the Sistine Chapel , wondering if God had forsaken him !	16	0
”He was crying now , blubbering like a baby , but he could n't help it .	5	1
Hana , " he said , and she stilled herself as if she could be camouflaged by stillness .	15	1
I also spent some time tracking down people I 'd promised to get together with socially , but had neglected .	5	0
But annexed to it and preserved with it , probably in a single red case , were the three large volumes , bound in red leather , that Bilbo gave to him as a parting gift .	1	0
The wish of procuring her regard , which she had assured herself of his feeling in Derbyshire , could not in rational expectation survive such a blow as this . '	3	0
Let him agonize over whether to write her or not . '	2	1
Whenever he did people good or refrained from doing some wrong , he did it in the superstitious belief that the boy would be repaid ' .	24	0
The man stifled a very slight yawn and continued .	2	0
Whenever he won , the blood rushed to his head and his eyes clouded with sweat and heat .	6	0
Michie was a moustached ex-service student who 'd commanded a tank troop at Anzio while Dixon was an R . A . F . corporal in western Scotland .	8	0
Eight years ago , at lunchtime , this planet had been demolished , utterly destroyed , by the huge yellow Vogon ships which had hung in the lunchtime sky as if the law of gravity was no more than a local regulation , and breaking it no more than a parking offence .	11	0
He felt emboldened and took a step toward her .	2	0
Since he had n't damaged it too much he was able to trade it in for a first class ticket on the next ship leaving the system , and settled into one of its huge , voluptuous body-hugging seats .	12	0
Just then the bus rounded a corner and slowed abruptly , then stopped .	4	0
Daville made notes of all these facts , so as to include them in his next report and at the same time he prepared , with satisfaction , to read the young man his 1807 paper , in which he had so clearly anticipated Napoleon 's intentions and all that they were now working on .	43	0
As Mrs Grace , stretched there on the grassy bank , continued softly snoring , a torpor descended on the rest of us in that little dell , the invisible net of lassitude that falls over a company when one of its number detaches and drops away into sleep .	43	0
They fabricated all kinds of charges .	1	0
He had n't had much to eat today , just some cereal for breakfast , so mostly he spewed bile and then had dry heaves until the blood vessels in his neck seemed on the verge of bursting .	18	1
As a gesture of goodwill , he slashed electricity prices by the fifteen percent that the previous oligarch had been overcharging .	7	0
This final shot delivered , Number Two spun on his heel and stalked off to a corner to practise darting eye movements in the mirror .	18	1
She disarticulated the legs , then started on the delicate carapace , which split along three great circles and opened up like a peeled orange .	1	0
What had been the reason for that episode on the school bench , which could only be justified and defended by love , without which it fell into the mud of unbearable humiliation ?	17	0
Beech could review the records overnight and find the loopholes .	2	0
Still one-handed , she sights down the barrels at the ground .	4	1
In the bunker , Teddy weathered another storm .	5	0
” roared the battle machine .	1	0
His intention was to shock me , by demonstrating how swiftly his favor could be withdrawn , to plant a seed of terror in me that tightened his grip and rendered me even more dependent .	26	0
She was holding a large book on her lap , but she kept raising her eyes from it and her gaze roamed over the veranda and through the windows .	21	1
Unable to synthesize the sad story of the past into a text or to enshrine it in a museum , Kocu spent his last years in an apartment piled high with mountains of paper .	14	0
Are we assured that the apprehension from which this young man has no doubt suffered terribly since his exposure to its contagion may not produce a physical effect which simulates that which it fears ?	29	1
Not surprisingly , the Guide 's graphically enticing description of the general state of affairs on this planet has proved to be astonishingly popular amongst hitch-hikers who allow themselves to be guided by it , and so it has simply never been taken out , and it is therefore left to latter-day travellers to find out for themselves that today 's modern Brequinda in the City State of Avalars is now little more than concrete , strip joints and Dragon Burger Bars . "	31	1
I did it my way , they tremoloed , and then segued into " Those little-town blues . . . " If you do not take yourself away , we will see how you will like a sousing of some dish-water ; I have some here hot enough to make you jump .	11	0
”He 'd fretted , stewed , paced , lambasted his wife for not understanding him , and Janey for being a cock-teaser he could n't resist , even his mother who 'd punished him severely for masturbating when he was little .	8	1
this " sir " scorched his lips , and he had to control himself to avoid collaring this " gentleman " -His mouth contracted , the veins in his neck swelled , his ribs seemed to stand out and his stomach muscles to contract and relax as when a man vomits .	23	0
this " sir " scorched his lips , and he had to control himself to avoid collaring this " gentleman " -His mouth contracted , the veins in his neck swelled , his ribs seemed to stand out and his stomach muscles to contract and relax as when a man vomits .	16	0
And we were sent off first , ” he concluded , and hummed a little bathing tune .	9	0
She scrolled to the next hit .	1	0
Zarquon has come again !	2	0
”The crowd surged and closed behind them again , as frantically they pushed and hauled the rattling supermarket trolley through the rubble towards the ramp .	12	1
It began to purr loudly .	3	1
And then , at night , he would be assailed by increasingly ominous thoughts , beyond his control , which threatened to overwhelm him , .	9	1
WE LOSE !	1	0
He lifted up his briefcase and opened it .	1	0
Marvin was forced to say something which came very hard to him .	2	0
And if the crowd does express its disapproval , it merely goads him on to bigger and better things , much in the way Tomas was spurred on by the difficulty of a diagnosis .	11	1
Her business affairs , which at one time had seemed to gambol before her eyes like a flock of spring lambs , now lay inert and dead like the great tombstones in the Jewish cemetery .	11	1
Ignatius flagged it down just as his mother , forgetting the disgrace of the shredded nightgown , ran down to the curb .	1	0
It shook my soul , suffused my conscience .	5	0
I was just walking there , bereft and stalwart , endlessly trudging through the snow and the wintry gloaming .	11	1
her world was a desolate , mysterious place , which she ranged mostly by moonlight .	11	1
For the last two walks he had behaved in this same unhappy way , and I began to suspect that it had something to do with weaning him from the milk .	26	0
Elizabeth looked at Darcy to see how cordially he assented to his cousin 's praise ; but neither at that moment nor at any other could she discern any symptom of love ; and from the whole of his behaviour to Miss de Bourgh she derived this comfort for Miss Bingley , that he might have been just as likely to marry her , had she been his relation .	45	0
The neuromechanics of faith , though , will neither find , nor prove ( or disprove ) God , nor establish the underlying reason for our species belief in deities .	15	0
There is no problem involved in becoming your own father or mother that a broadminded and well-adjusted family can t cope with .	20	1
Sure thing , ” said the computer happily and a massive explosion rocked the bridge . "	12	0
Someone told me , " said Fenchurch , " that they once overheard two old ladies on this beach , doing what we 're doing , looking at the Pacific Ocean for the first time in their lives . '	12	1
Like a criminal who , having begun to confess , sees no reason for not going on , Dixon was about to admit it , but remembered in time that this would incriminate Christine .	8	1
They were of a respectable family in the north of England ; a circumstance more deeply impressed on their memories than that their brother 's fortune and their own had been acquired by trade .	16	1
The roof leaked when it rained .	2	1
With an oath Miss Winter darted forward , and if I had not caught her wrist she would have clutched this maddening woman by the hair .	5	0
No matter if his enemies were more numerous or powerful , they could flay the skin from his muscles and boil the bones before receiving the satisfaction of surrender .	13	0
We can never establish with certainty what part of our relations with others is the result of our emotions - love , antipathy , charity , or malice - and what part is predetermined by the constant power play among individuals .	33	0
Zaphod leaned forward , conspiratorially .	1	0
I ca n't either , " said Arthur , who felt it was time he began to assert himself .	17	0
was the first he could recall , and it had been easy as well as truthful to answer ' Yes ' .	5	0
He timed it perfectly and was nestled deep inside her when she climaxed .	12	0
These tough ratings sat up in bed darning their socks , and insisted on hand-washing their own smalls , which they dried on washing lines improvised from string , suspended along the radiators .	7	0
Surprise surprise , they eat it and he leaps out from behind a bush shouting ‘ Gotcha .	8	0
The Management Consultant gave him a look that only a lungfish could have copied .	13	0
Between them would be placed a bottle of Janx Spirit ( as immortalized in that ancient Orion mining song " Oh do n't give me none more of that Old Janx Spirit/ No , do n't you give me none more of that Old Janx Spirit/ For my head will fly , my tongue will lie , my eyes will fry and I may die/ Wo n't you pour me one more of that sinful Old Janx Spirit " ) .	4	0
You ca n't dispute their evidence . "	3	0
I hope he has n't overstated -- " Can he cook ?	5	0
I hope he has n't overstated -- " Can he cook ?	10	1
And this guy , " ranted Ford , " was on a drive to sell more of them !	14	1
Shut up , ” suggested Zaphod Beeblebrox .	4	0
Transtellar Cruise Lines would like to apologize to passengers for the continuing delay to this flight .	6	0
He 'd contrived an explanation , but the real reason was , it was nobody 's business but his what was on his monitor .	2	0
At that precise moment the solar radiation from the flares filtered through the clouds of vaporized water and struck the ground .	10	0
Hardly worth anyone s while to help a menial robot is it ?	6	1
”He hoped , as he had hoped continually and fervently since the time they had talked together on the banks of the Serpentine , that he would not be called upon to try to remember something that he had very firmly and deliberately buried in the furthest recesses of his memory , where he hoped it would cease to nag at him . '	57	0
Of course I will , ' she said as if she were soothing him .	12	0
It was not possible to assess what kind of body it was that lived under this heap of thick cloth , leather , silk , silver and braid .	5	0
During the final months Dad was in hospital , the tomatoes , the beans , and everything else in greenhouse and ground , were renamed ‘ my tomatoes , ‘ my beans , and so on , as if Dad had been dispossessed of them even before he was dead .	24	0
Young girls braided their hair in the shade , while their mothers worked over the fires .	2	0
”As commander he had to set an example of endurance to his men , but he considerately allowed them to stick their lances into the ground and drape their white cloaks over the tops of the shafts .	27	0
In high school the popular girls did n't date guys like him . "	8	1
Yellow , " he thought and stomped off back to his bedroom to get dressed .	14	0
Perhaps some unbelievable guest would arrive , a person infinitely rare and to be marvelled at , some authentically radiant young girl who with one fresh glance at Gatsby , one moment of magical encounter , would blot out those five years of unwavering devotion .	37	0
There was a pause , during which Bertrand twice seemed on the point of uttering a long inarticulate bay .	14	0
”Bun s visit had upset the delicate equilibrium of the household , there was a sort of noiseless trilling in the atmosphere , as if a fine , taut alarm wire had been tripped and was vibrating still .	36	1
" His own wife told us that his violent tendencies had been escalating .	12	1
His stick struck the ground less emphatically , and his breath , issuing irregularly , almost with a sighing sound , condensed in the wintry air . "	21	0
We are going to revitalize , as it were , your business . "	4	0
The complaint could be substantiated , all right .	4	0
In the beginning the Universe was created .	6	0
He has ducked in alleys , hidden behind trees , followed on foot at night in Sao Paulo , tagged behind me on motor scooters and chased me in cars .	19	1
And blown up a few military installations .	1	0
”Private First Class Müller , German teacher from Kašperské Mountains town calls the rookies Czech stinkbags , Quartermaster Sondernummer uses oxen frog , Yorkshire boar , and while doing it he promises that he ll flay and tan each recruit s skin .	37	0
While he was in the water , he heard the phone ring , and in a few moments Miss Cutler tapped at the door .	20	0
As Marion had pointed out to Eddie , it was less the occurrence of sex than the anticipation of it that titillated Ted ;‘ Dammit if they was taxed they wouldn t come .	21	1
As Marion had pointed out to Eddie , it was less the occurrence of sex than the anticipation of it that titillated Ted ;‘ Dammit if they was taxed they wouldn t come .	28	0
After she was gone , he mentally replayed his telephone conversation with Rennie .	7	0
The medium engaged the brother until he was constrained to turn away like a shamed dog .	8	0
The weak have a pressing need to delude themselves like this and a limitless capacity for being deceived .	7	1
He was surprised to find he could feel the sheep being startled by the sun that morning , and the morning before , and being startled by a clump of trees the day before that .	11	1
He had often seen surgeons similarly moved when among the dead and dying by the need to reaffirm the life coursing inside them .	17	0
I almost asked why the city did n't intervene and enforce its laws , but fortunately I caught myself .	10	0
Granted that they are not so grounded , why not ?	6	1
Robert Langdon dashed around the outer bulwark of the castle , grateful for the glow of the floodlights .	2	1
They had started law school at the same time , but he flunked out after a nasty round with coke .	12	0
It is interesting to note that a later and wilier editor sent the book backwards in time through a temporal warp , and then successfully sued the breakfast cereal company for infringement of the same laws .	11	0
There was a pause , while he noted with mild surprise how much and how quickly she was eating .	7	0
use it to sail a mini raft down the slow heavy river Moth ; wet it for use in hand-tohand-combat ; wrap it round your head to ward off noxious fumes or to avoid the gaze of the Ravenous Bugblatter Beast of Traal ( a mindboggingly stupid animal , it assumes that if you ca n't see it , it ca n't see you - daft as a bush , but very ravenous ) ;Arthur woke up and instantly regretted it .	3	0
He spoke well of my methods , but after that the head of the translation section asked me to let him have a book back on the pretext that he had to see whether or not the novel should be abridged .	40	0
The computer boggled , linked logic circuits with the Nutri-Matic and together they lapsed into a grim silence .	4	0
After spending two months in Gallipoli and after all his possessions in Istanbul and its surroundings had been confiscated , the former Vizier had been exiled to a small town in Asia Minor .	25	0
The Zirzla ships that remained , horribly beweaponed though they were , were now hopelessly outclassed by the devastating power of the Xaxisian ship , and were fleeing for cover behind the rapidly disintegrating moon , when the Xaxisian ship , in hurtling pursuit behind them , suddenly announced that it needed a holiday and left the field of battle .	27	0
But whenever the daytime temperatures-or my developing instincts as a surrogate mother bear-rose enough to trigger the impulse , I would drive out to see how they were doing , and to supplement their diets if they were still out and about , still foraging .	44	1
He wept and defended himself and as long as he was able to move any part of his body , he struggled and shouted :Proudly and patiently he waited for someone to ask for a song from him and then hesitantly took his gusle out of his bag , breathed on it , looked to see if his bow had been slackened by damp , and tuned up , all the while quite clearly wanting to attract as little attention as possible to these technical preliminaries .	1	1
He wept and defended himself and as long as he was able to move any part of his body , he struggled and shouted :Proudly and patiently he waited for someone to ask for a song from him and then hesitantly took his gusle out of his bag , breathed on it , looked to see if his bow had been slackened by damp , and tuned up , all the while quite clearly wanting to attract as little attention as possible to these technical preliminaries .	66	1
But you jus ' tell an ' try to get this guy canned and we 'll tell ever 'body , an ' then will you get the laugh . "	12	0
It had been five years now since he had been awarded one-large enough to contain a shower , a small laundry , and other necessities .	10	0
Ford continued to stare at him , slowly organizing his thoughts around this totally new concept .	8	0
For them the breakdown of Aunt Lotte 's forces was a heavier blow than the war itself and the flight and the loss of home and property , for with her it was possible to surmount and overcome everything but without her they could think of nothing and do nothing .	35	0
Straight ahead , " said Sparks , readying the sword .	7	0
She looked at herself in profile and readjusted a hairpin above her ear .	7	0
Billy had just flexed his knees to make the joints pop .	3	0
At the first hint of trouble they turn totally black and thus prevent you from seeing anything that might alarm you .	19	0
Doyle stepped quickly to his room , where the formidable servant was once again stationed at the door .	14	1
those on the left were dear and bright , and the whiteness of the glaciers shimmered above the green contours ;A fellow s only eighteen once in a lifetime , he wants something dreadfully and doesn t know what , it s just a great big longing and thirst in his body , a festering desire not articulate but so strong it hurts .	15	1
What kind of prayers would there have to be to fill them in and smooth them over ?	14	0
who had been about to plight her troth ;A young Vl Hurg officer and his green steaming young lady passed through the large smoked glass doors at the far end of the bar into the dazzling light of the main body of the Restaurant beyond .	5	0
And the poor girl 's contrariness encouraged Eleanor to attack other possible sources that might be disturbing her daughter - for Eleanor Holt never faulted herself , not for anything .	24	1
His eyes followed the stream of liquid glugging out of the bottle on to the table .	2	1
I 'd come and haunt you every night and beckon you to follow me .	9	0
Don t you want to interrogate the prisoners , sir ?	5	1
At the moment , quite frankly , she 's made me more than a little piqued , ' Bertrand said , making a circle of thumb and forefinger to emphasise the last word .	29	0
This morning , ” Kohler challenged , when I typed the word ‘ Illuminati into the computer , it returned thousands of current references .	5	0
THIS had been one of the coups that convinced the bishop the Teacher was truly capable of delivering the astonishing prize he claimed he could unearth .	25	0
It would now emit one single continuous beam , pencil-thin , broadcasting the incoming time signal to the planet of the signal 's origin , which it would not reach for four hundred years , travelling at light speed , but where it would probably cause something of a stir when it did .	3	0
But if it did happen that a mouse was actually caught , the snapping of the shutter would wake him and he would get up and walk round the terrified creature , shaking his finger at it threateningly .	13	1
Foster A . RanneyNathans BylichkaDedicated to Neil Gaiman , Radiohead and Black SabbathStrange things have always happened to my family .	16	0
It came in through my mother 's blood ; my Russian grandmother would always tell me stories , bylichkas , of ancestors with the " second sight " , stupid mill owners who discovered bags of gold after letting a special fish off their hooks , and dark strangers who used to appear to help or interfere at crucial times .	33	1
It came in through my mother 's blood ; my Russian grandmother would always tell me stories , bylichkas , of ancestors with the " second sight " , stupid mill owners who discovered bags of gold after letting a special fish off their hooks , and dark strangers who used to appear to help or interfere at crucial times .	14	1
It came in through my mother 's blood ; my Russian grandmother would always tell me stories , bylichkas , of ancestors with the " second sight " , stupid mill owners who discovered bags of gold after letting a special fish off their hooks , and dark strangers who used to appear to help or interfere at crucial times .	1	0
When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , " No , not since the family came to America has anything happened to us .	8	0
When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , " No , not since the family came to America has anything happened to us .	29	0
When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , " No , not since the family came to America has anything happened to us .	44	0
When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , " No , not since the family came to America has anything happened to us .	2	0
But if you ever should see a faerie , tell him that you are of the blood of Ivan Bogatyrivitch and he will not pass you by so quickly . "	24	0
But if you ever should see a faerie , tell him that you are of the blood of Ivan Bogatyrivitch and he will not pass you by so quickly . "	9	0
As I got older , I shook the tales off with a nod and a " Yes , Nana . "	2	0
As I got older , I shook the tales off with a nod and a " Yes , Nana . "	6	0
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	19	0
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	1	0
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	35	0
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	14	0
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	4	1
I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	25	1
Sometimes we 'd get word that people were gathering under one of the bridges , and we 'd rush down to hit it before the cops broke it up .	26	0
Sometimes we 'd get word that people were gathering under one of the bridges , and we 'd rush down to hit it before the cops broke it up .	3	0
Sometimes we 'd get word that people were gathering under one of the bridges , and we 'd rush down to hit it before the cops broke it up .	8	0
Sometimes we 'd get word that people were gathering under one of the bridges , and we 'd rush down to hit it before the cops broke it up .	18	0
You would n't believe half of the shit I 've seen , even when I was straight .	10	0
Rachel and I went out to dinner , and when we finished , she saw that there was a message on her cell phone .	3	0
Rachel and I went out to dinner , and when we finished , she saw that there was a message on her cell phone .	11	0
Rachel and I went out to dinner , and when we finished , she saw that there was a message on her cell phone .	14	0
She checked it there in the restaurant .	1	0
Her head tilted into the phone as she listened , her pleather purse on her lap , shining jet against the worn black of her snug Dead Can Dance T-shirt .	8	1
Her head tilted into the phone as she listened , her pleather purse on her lap , shining jet against the worn black of her snug Dead Can Dance T-shirt .	17	1
Its from Mitch ,” she said , folding up the phone .	7	0
He says we should meet him tonight , theres a good one going on in that church that closed down last month .”I dont know … it was going to be just us tonight .	4	0
He says we should meet him tonight , theres a good one going on in that church that closed down last month .”I dont know … it was going to be just us tonight .	18	0
It seemed like tonights darkness was small and personal , cupped hands offering a place for two , not the burning , open darkness of a rave .	12	1
Baby , lets go .	2	1
Lets go together , you know youll have fun once you get into it .” She bit the inside of her bottom lip , looking at me like I was breaking her poor , sweet heart .	11	0
Lets go together , you know youll have fun once you get into it .” She bit the inside of her bottom lip , looking at me like I was breaking her poor , sweet heart .	16	0
Lets go together , you know youll have fun once you get into it .” She bit the inside of her bottom lip , looking at me like I was breaking her poor , sweet heart .	30	0
Lets go , youre probably right .”She grinned and gave me a kiss across the table , her lips soft and firm and sticking just enough that she gave the feeling you were really kissing , not just pressing your face into someone elses .	7	1
Lets go , youre probably right .”She grinned and gave me a kiss across the table , her lips soft and firm and sticking just enough that she gave the feeling you were really kissing , not just pressing your face into someone elses .	9	1
Come on , I dont have to get fucked up every time we go out just to enjoy myself .	13	1
Lets not waste any more time .” She stood up and I followed her out to the street .	8	0
Lets not waste any more time .” She stood up and I followed her out to the street .	12	0
Without hearing the car horns , I could almost taste the air of late March through the street fumes .	9	1
Without hearing the car horns , I could almost taste the air of late March through the street fumes .	1	1
It was last February , after the winter break , that we moved in together .	12	0
Even the city feels alive when spring comes .”Taxi !” She waved down a car and pulled me in .	11	0
Even the city feels alive when spring comes .”Taxi !” She waved down a car and pulled me in .	16	0
Even the city feels alive when spring comes .”Taxi !” She waved down a car and pulled me in .	7	0
In a few minutes , we were getting out a block down from the abandoned church .	7	0
After she paid the driver , she grabbed my arm , laughing , and we ran down the street .	7	0
After she paid the driver , she grabbed my arm , laughing , and we ran down the street .	11	1
After she paid the driver , she grabbed my arm , laughing , and we ran down the street .	2	0
After she paid the driver , she grabbed my arm , laughing , and we ran down the street .	15	0
I heard the pulse already .	1	1
We slammed against the doorway and I was laughing too , the pulse close enough to shake the doorframe and set up vibrations in my chest , Rachel in my arms because shed used me to soften her landing .	8	1
We slammed against the doorway and I was laughing too , the pulse close enough to shake the doorframe and set up vibrations in my chest , Rachel in my arms because shed used me to soften her landing .	1	0
We kissed and slipped inside .	1	0
Through the dark , I could see three bolts left in the wall from where theyd taken down the crucifix .	6	1
A confessional too beaten-up to have been sold was shaking in a way that suggested activity inside , and where the pews had been taken out , a couple hundred people were testifying to the DJs moving sermon .	32	0
A confessional too beaten-up to have been sold was shaking in a way that suggested activity inside , and where the pews had been taken out , a couple hundred people were testifying to the DJs moving sermon .	9	1
Rachel stepped forward into the crowd while I took a moment to drink in the ceilings blue-lit , shadowed vault and the light-catching haze from who-knows-what rising between the DJ and the crowd .	8	0
Rachel stepped forward into the crowd while I took a moment to drink in the ceilings blue-lit , shadowed vault and the light-catching haze from who-knows-what rising between the DJ and the crowd .	1	0
There was a terrific echo , each beat reverberating inside of the next , and the old stained-glass windows rattled in their frames .	8	0
On the dance floor , people moved with their eyes closed and their hands in the air .	6	1
I danced with Rachel for a while , but then something by the bar seemed to be pulling her eyes .	1	1
She told me that she was heading for a drink and slipped out of the crowd .	6	0
She told me that she was heading for a drink and slipped out of the crowd .	1	0
She told me that she was heading for a drink and slipped out of the crowd .	11	0
When she hadnt come back halfway through the next song , I glanced over at the bar .	12	0
When she hadnt come back halfway through the next song , I glanced over at the bar .	3	0
It was just a little set-up where someone had stacked a few crates and brought something alcoholic to share , mostly beer .	14	0
It was just a little set-up where someone had stacked a few crates and brought something alcoholic to share , mostly beer .	9	0
Rachel was standing with a plastic cup , looking like she was having a conversation , but I could n't see anyone else there .	20	1
The next time the crowd split , I saw him .	8	1
The next time the crowd split , I saw him .	5	0
He stood in front of a blue light , so I could n't see him clearly , but what I saw was memorable .	20	1
He stood in front of a blue light , so I could n't see him clearly , but what I saw was memorable .	13	1
The blue haze seemed to stop just shy of his pallor , setting off his striking face without illuminating its details , and his wrists flashed white in the darkness .	12	1
The blue haze seemed to stop just shy of his pallor , setting off his striking face without illuminating its details , and his wrists flashed white in the darkness .	18	1
He didnt move , just stared and held his drink .	2	1
The next time I saw them , his mouth was moving .	10	1
She nodded and he took her arm .	1	0
She nodded and he took her arm .	4	0
I watched them through the crush of dancers as they squeezed along the wall , and the feeling came to me that something was very wrong .	1	1
I watched them through the crush of dancers as they squeezed along the wall , and the feeling came to me that something was very wrong .	10	0
I watched them through the crush of dancers as they squeezed along the wall , and the feeling came to me that something was very wrong .	18	0
Saturday morning , I woke up and saw that she still hadnt come home .	4	0
Saturday morning , I woke up and saw that she still hadnt come home .	12	0
Saturday morning , I woke up and saw that she still hadnt come home .	7	0
I called Mitch and our other friends , hoping that shed crashed at one of their houses , but I had no luck .	11	0
I called Mitch and our other friends , hoping that shed crashed at one of their houses , but I had no luck .	1	0
A couple of them remembered seeing her leave , but none of them had seen the thin man with her .	14	0
I didnt know how they could miss such exotic features , even in that distorting light .	6	0
I caught a taxi back to the church .	1	0
It was still a mess , but everything bigger than a soda can had disappeared .	14	0
I walked across what had been the dance floor .	1	0
The church was completely different now : sunlight fell through the stained glass , catching dust that still hung in the air and sending a dry , healthy warmth into the edges of the room , through the stone and the powdery concrete that had been covered last night by flesh and flashing lights .	8	1
The church was completely different now : sunlight fell through the stained glass , catching dust that still hung in the air and sending a dry , healthy warmth into the edges of the room , through the stone and the powdery concrete that had been covered last night by flesh and flashing lights .	14	1
The church was completely different now : sunlight fell through the stained glass , catching dust that still hung in the air and sending a dry , healthy warmth into the edges of the room , through the stone and the powdery concrete that had been covered last night by flesh and flashing lights .	23	1
I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which , if she were in a situation where I should be doing something , would probably be never .	1	0
I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which , if she were in a situation where I should be doing something , would probably be never .	7	0
I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which , if she were in a situation where I should be doing something , would probably be never .	5	0
Standing in the center of the church , I took out my cell phone and called the police .	9	0
Standing in the center of the church , I took out my cell phone and called the police .	15	0
She didnt come home last night , none of her friends have seen her .	2	0
My girlfriend has disappeared , I dont even know where to start looking , and I need help !	3	0
I closed the phone .	1	0
Walking out of the church , a little gust of cold air caught me by surprise .	12	0
A cold front must have hit while I was inside .	5	0
Glancing down the street , I realized that I didnt have a friend to drive me home this time , and it was a long walk back to the streets where taxis ran .	6	0
Glancing down the street , I realized that I didnt have a friend to drive me home this time , and it was a long walk back to the streets where taxis ran .	32	1
I pulled my T-shirts sleeves down my arms as far as theyd go , but I wasnt ready for cold .	1	0
Walking didnt build up much heat ; it just moved the air enough to chill me more .	9	0
Walking didnt build up much heat ; it just moved the air enough to chill me more .	2	0
After Id walked about a block , a car rolled up behind me .	9	0
It slowed down as it neared me and I started to worry .	9	0
It slowed down as it neared me and I started to worry .	5	0
It slowed down as it neared me and I started to worry .	1	0
I kept my eyes straight ahead and tried to walk more quickly without showing it .	1	0
I kept my eyes straight ahead and tried to walk more quickly without showing it .	7	0
I kept my eyes straight ahead and tried to walk more quickly without showing it .	13	1
I heard an automatic window roll down .	1	0
Hey ,” said a male voice , do you need some help ?”I turned around .	2	0
Hey ,” said a male voice , do you need some help ?”I turned around .	13	0
The man looked over forty , and he was driving a car Id be afraid to drive on this street .	9	1
Its a long way to anywhere worth going ,” he said .	10	0
Would you like some help ?”Ah , I think Im fine , thanks ,” I told him , and turned back to the sidewalk .	19	0
Would you like some help ?”Ah , I think Im fine , thanks ,” I told him , and turned back to the sidewalk .	15	0
Please , hop in .	2	0
You dont look dressed for this weather .”I glanced back over my shoulder .	8	0
Really , dont worry about me .”Nathan Spencer , I offer you help .	10	1
I advise that you not refuse me a third time .”I stopped and looked back at him , surprised .	11	0
I advise that you not refuse me a third time .”I stopped and looked back at him , surprised .	1	1
I advise that you not refuse me a third time .”I stopped and looked back at him , surprised .	5	0
He met my eyes coolly .	1	0
We have a lot of work ahead of us , and its best to start now .”I walked around the car and got into the passenger seat .	17	0
We have a lot of work ahead of us , and its best to start now .”I walked around the car and got into the passenger seat .	22	0
Before I had my belt on , we were rolling forward .	9	1
Okay ,” I said .	3	0
Now , will you tell me how you know my family , and how you happened to be driving by just now ?	4	0
In fact , why didnt you call me by name the first time ?	6	0
And how did you recognize me when – ”Thats enough !	4	0
I can only answer one question at a time .	3	0
I know your family because an ancestor of mine made a bargain with an ancestor of yours .	9	0
I am here now because you called for help , and no-one else would answer .” He turned onto the next street and shifted up .	6	0
I am here now because you called for help , and no-one else would answer .” He turned onto the next street and shifted up .	17	0
I am here now because you called for help , and no-one else would answer .” He turned onto the next street and shifted up .	14	0
